user_id,registration_date,country,device_type,days_since_registration,user_segment
3708,2025-12-17,Belarus,Ios,74,Ios_Belarus
3709,2025-02-15,Kazakhstan,Android,379,Android_Kazakhstan
3710,2025-07-19,Russia,Ios,225,Ios_Russia
3711,2025-08-01,Russia,Ios,212,Ios_Russia
3712,2025-07-21,Russia,Ios,223,Ios_Russia
3713,2025-10-24,Kazakhstan,Android,128,Android_Kazakhstan
3714,2025-06-13,Belarus,Android,261,Android_Belarus
3715,2025-08-02,Kazakhstan,Ios,211,Ios_Kazakhstan
3716,2025-05-26,Kazakhstan,Ios,279,Ios_Kazakhstan
3717,2025-02-21,Belarus,Android,373,Android_Belarus
3718,2025-12-08,Kazakhstan,Android,83,Android_Kazakhstan
3719,2025-02-02,Kazakhstan,Ios,392,Ios_Kazakhstan
3720,2025-02-26,Kazakhstan,Ios,368,Ios_Kazakhstan
3721,2025-04-04,Belarus,Android,331,Android_Belarus
3722,2025-09-07,Kazakhstan,Android,175,Android_Kazakhstan
3723,2025-09-17,Russia,Android,165,Android_Russia
3724,2025-02-13,Kazakhstan,Android,381,Android_Kazakhstan
3725,2025-06-19,Russia,Ios,255,Ios_Russia
3726,2025-03-13,Kazakhstan,Ios,353,Ios_Kazakhstan
3727,2025-08-15,Kazakhstan,Android,198,Android_Kazakhstan
3728,2025-03-30,Kazakhstan,Android,336,Android_Kazakhstan
3729,2025-12-25,Belarus,Ios,66,Ios_Belarus
3730,2025-12-16,Kazakhstan,Android,75,Android_Kazakhstan
3731,2025-03-14,Belarus,Ios,352,Ios_Belarus
3732,2025-09-18,Kazakhstan,Android,164,Android_Kazakhstan
3733,2025-04-14,Kazakhstan,Ios,321,Ios_Kazakhstan
3734,2025-05-02,Kazakhstan,Android,303,Android_Kazakhstan
3735,2025-08-07,Kazakhstan,Ios,206,Ios_Kazakhstan
3736,2025-03-30,Russia,Android,336,Android_Russia
3737,2025-08-15,Russia,Android,198,Android_Russia
3738,2025-01-13,Belarus,Ios,412,Ios_Belarus
3739,2025-05-12,Belarus,Android,293,Android_Belarus
3740,2025-02-18,Russia,Ios,376,Ios_Russia
3741,2025-08-19,Russia,Android,194,Android_Russia
3742,2025-09-03,Belarus,Android,179,Android_Belarus
3743,2025-06-18,Russia,Android,256,Android_Russia
3744,2025-06-07,Russia,Ios,267,Ios_Russia
3745,2025-03-30,Belarus,Android,336,Android_Belarus
3746,2025-05-12,Russia,Ios,293,Ios_Russia
3747,2025-05-04,Kazakhstan,Android,301,Android_Kazakhstan
3748,2025-08-15,Russia,Ios,198,Ios_Russia
3749,2025-09-06,Belarus,Android,176,Android_Belarus
3750,2025-10-08,Belarus,Android,144,Android_Belarus
3751,2025-07-15,Russia,Android,229,Android_Russia
3752,2025-02-08,Russia,Ios,386,Ios_Russia
3753,2025-06-07,Belarus,Ios,267,Ios_Belarus
3754,2025-10-13,Kazakhstan,Android,139,Android_Kazakhstan
3755,2025-08-25,Belarus,Ios,188,Ios_Belarus
3756,2025-10-09,Kazakhstan,Ios,143,Ios_Kazakhstan
3757,2025-06-06,Belarus,Android,268,Android_Belarus
3758,2025-10-03,Russia,Android,149,Android_Russia
3759,2025-01-03,Russia,Android,422,Android_Russia
3760,2025-12-07,Russia,Android,84,Android_Russia
3761,2025-11-15,Russia,Android,106,Android_Russia
3762,2025-05-17,Kazakhstan,Ios,288,Ios_Kazakhstan
3763,2025-12-02,Kazakhstan,Android,89,Android_Kazakhstan
3764,2025-12-24,Kazakhstan,Android,67,Android_Kazakhstan
3765,2025-08-17,Russia,Android,196,Android_Russia
3766,2025-12-17,Belarus,Android,74,Android_Belarus
3767,2025-04-26,Belarus,Ios,309,Ios_Belarus
3768,2025-03-15,Russia,Android,351,Android_Russia
3769,2025-10-18,Kazakhstan,Ios,134,Ios_Kazakhstan
3770,2025-11-28,Russia,Android,93,Android_Russia
3771,2025-06-09,Russia,Ios,265,Ios_Russia
3772,2025-03-29,Russia,Ios,337,Ios_Russia
3773,2025-07-30,Russia,Android,214,Android_Russia
3774,2025-08-24,Belarus,Ios,189,Ios_Belarus
3775,2025-06-04,Kazakhstan,Android,270,Android_Kazakhstan
3776,2025-05-12,Russia,Android,293,Android_Russia
3777,2025-07-12,Belarus,Android,232,Android_Belarus
3778,2025-12-13,Kazakhstan,Ios,78,Ios_Kazakhstan
3779,2025-08-20,Belarus,Ios,193,Ios_Belarus
3780,2025-12-10,Belarus,Android,81,Android_Belarus
3781,2025-04-14,Russia,Android,321,Android_Russia
3782,2025-11-13,Kazakhstan,Android,108,Android_Kazakhstan
3783,2025-05-26,Kazakhstan,Android,279,Android_Kazakhstan
3784,2025-12-31,Belarus,Ios,60,Ios_Belarus
3785,2025-03-31,Russia,Ios,335,Ios_Russia
3786,2025-12-07,Russia,Ios,84,Ios_Russia
3787,2025-06-09,Russia,Ios,265,Ios_Russia
3788,2025-07-26,Kazakhstan,Android,218,Android_Kazakhstan
3789,2025-09-30,Russia,Android,152,Android_Russia
3790,2025-12-24,Belarus,Android,67,Android_Belarus
3791,2025-11-30,Belarus,Android,91,Android_Belarus
3792,2025-11-26,Kazakhstan,Android,95,Android_Kazakhstan
3793,2025-01-03,Kazakhstan,Ios,422,Ios_Kazakhstan
3794,2025-01-15,Belarus,Android,410,Android_Belarus
3795,2025-12-14,Belarus,Android,77,Android_Belarus
3796,2025-07-23,Belarus,Ios,221,Ios_Belarus
3797,2025-05-06,Belarus,Android,299,Android_Belarus
3798,2025-06-21,Kazakhstan,Ios,253,Ios_Kazakhstan
3799,2025-07-15,Russia,Android,229,Android_Russia
3800,2025-01-18,Russia,Android,407,Android_Russia
3801,2025-02-21,Russia,Ios,373,Ios_Russia
3802,2025-10-07,Belarus,Ios,145,Ios_Belarus
3803,2025-08-23,Russia,Android,190,Android_Russia
3804,2025-07-30,Belarus,Android,214,Android_Belarus
3805,2025-08-01,Kazakhstan,Android,212,Android_Kazakhstan
3806,2025-03-19,Belarus,Ios,347,Ios_Belarus
3807,2025-03-08,Belarus,Android,358,Android_Belarus
3808,2025-05-17,Kazakhstan,Android,288,Android_Kazakhstan
3809,2025-06-28,Belarus,Android,246,Android_Belarus
3810,2025-08-19,Kazakhstan,Ios,194,Ios_Kazakhstan
3811,2025-05-07,Kazakhstan,Android,298,Android_Kazakhstan
3812,2025-01-04,Belarus,Android,421,Android_Belarus
3813,2025-01-26,Kazakhstan,Ios,399,Ios_Kazakhstan
3814,2025-11-01,Belarus,Ios,120,Ios_Belarus
3815,2025-05-31,Russia,Android,274,Android_Russia
3816,2025-09-22,Kazakhstan,Android,160,Android_Kazakhstan
3817,2025-12-22,Kazakhstan,Android,69,Android_Kazakhstan
3818,2025-12-17,Belarus,Android,74,Android_Belarus
3819,2025-04-10,Russia,Android,325,Android_Russia
3820,2025-12-14,Belarus,Android,77,Android_Belarus
3821,2025-03-29,Belarus,Android,337,Android_Belarus
3822,2025-10-02,Belarus,Android,150,Android_Belarus
3823,2025-07-23,Belarus,Android,221,Android_Belarus
3824,2025-03-04,Belarus,Android,362,Android_Belarus
3825,2025-10-11,Kazakhstan,Android,141,Android_Kazakhstan
3826,2025-04-01,Belarus,Android,334,Android_Belarus
3827,2025-09-05,Russia,Android,177,Android_Russia
3828,2025-01-18,Belarus,Android,407,Android_Belarus
3829,2025-09-28,Kazakhstan,Android,154,Android_Kazakhstan
3830,2025-05-27,Russia,Android,278,Android_Russia
3831,2025-07-18,Russia,Ios,226,Ios_Russia
3832,2025-11-24,Russia,Android,97,Android_Russia
3833,2025-08-28,Belarus,Android,185,Android_Belarus
3834,2025-03-01,Belarus,Ios,365,Ios_Belarus
3835,2025-04-15,Kazakhstan,Ios,320,Ios_Kazakhstan
3836,2025-06-19,Belarus,Ios,255,Ios_Belarus
3837,2025-08-24,Kazakhstan,Ios,189,Ios_Kazakhstan
3838,2025-12-17,Belarus,Ios,74,Ios_Belarus
3839,2025-04-19,Russia,Ios,316,Ios_Russia
3840,2025-10-22,Kazakhstan,Android,130,Android_Kazakhstan
3841,2025-08-25,Russia,Android,188,Android_Russia
3842,2025-08-09,Kazakhstan,Android,204,Android_Kazakhstan
3843,2025-06-30,Kazakhstan,Android,244,Android_Kazakhstan
3844,2025-06-24,Kazakhstan,Android,250,Android_Kazakhstan
3845,2025-09-26,Russia,Android,156,Android_Russia
3846,2025-09-08,Kazakhstan,Ios,174,Ios_Kazakhstan
3847,2025-04-01,Kazakhstan,Android,334,Android_Kazakhstan
3848,2025-08-08,Kazakhstan,Ios,205,Ios_Kazakhstan
3849,2025-09-02,Kazakhstan,Android,180,Android_Kazakhstan
3850,2025-12-06,Belarus,Ios,85,Ios_Belarus
3851,2025-01-06,Russia,Android,419,Android_Russia
3852,2025-09-27,Kazakhstan,Ios,155,Ios_Kazakhstan
3853,2025-06-30,Russia,Android,244,Android_Russia
3854,2025-04-26,Kazakhstan,Ios,309,Ios_Kazakhstan
3855,2025-01-04,Kazakhstan,Android,421,Android_Kazakhstan
3856,2025-02-22,Kazakhstan,Android,372,Android_Kazakhstan
3857,2025-02-07,Russia,Ios,387,Ios_Russia
3858,2025-11-05,Russia,Ios,116,Ios_Russia
3859,2025-07-11,Russia,Android,233,Android_Russia
3860,2025-11-28,Kazakhstan,Android,93,Android_Kazakhstan
3861,2025-09-17,Kazakhstan,Ios,165,Ios_Kazakhstan
3862,2025-05-23,Russia,Android,282,Android_Russia
3863,2025-05-23,Russia,Android,282,Android_Russia
3864,2025-10-27,Kazakhstan,Android,125,Android_Kazakhstan
3865,2025-09-06,Russia,Ios,176,Ios_Russia
3866,2025-11-17,Kazakhstan,Android,104,Android_Kazakhstan
3867,2025-02-25,Belarus,Ios,369,Ios_Belarus
3868,2025-10-22,Kazakhstan,Ios,130,Ios_Kazakhstan
3869,2025-08-31,Russia,Ios,182,Ios_Russia
3870,2025-07-20,Belarus,Android,224,Android_Belarus
3871,2025-04-01,Belarus,Android,334,Android_Belarus
3872,2025-08-16,Belarus,Ios,197,Ios_Belarus
3873,2025-09-24,Belarus,Ios,158,Ios_Belarus
3874,2025-03-27,Kazakhstan,Ios,339,Ios_Kazakhstan
3875,2025-04-30,Belarus,Android,305,Android_Belarus
3876,2025-10-12,Belarus,Android,140,Android_Belarus
3877,2025-03-10,Belarus,Ios,356,Ios_Belarus
3878,2025-12-10,Belarus,Android,81,Android_Belarus
3879,2025-11-11,Russia,Ios,110,Ios_Russia
3880,2025-03-27,Russia,Ios,339,Ios_Russia
3881,2025-03-04,Russia,Android,362,Android_Russia
3882,2025-10-12,Russia,Android,140,Android_Russia
3883,2025-11-29,Kazakhstan,Ios,92,Ios_Kazakhstan
3884,2025-09-29,Belarus,Android,153,Android_Belarus
3885,2025-03-23,Belarus,Ios,343,Ios_Belarus
3886,2025-02-23,Belarus,Ios,371,Ios_Belarus
3887,2025-10-28,Russia,Ios,124,Ios_Russia
3888,2025-03-09,Belarus,Android,357,Android_Belarus
3889,2025-09-02,Belarus,Ios,180,Ios_Belarus
3890,2025-09-23,Belarus,Ios,159,Ios_Belarus
3891,2025-09-06,Russia,Android,176,Android_Russia
3892,2025-02-17,Russia,Android,377,Android_Russia
3893,2025-06-29,Kazakhstan,Ios,245,Ios_Kazakhstan
3894,2025-06-23,Kazakhstan,Ios,251,Ios_Kazakhstan
3895,2025-10-09,Belarus,Ios,143,Ios_Belarus
3896,2025-10-03,Russia,Ios,149,Ios_Russia
3897,2025-11-24,Belarus,Android,97,Android_Belarus
3898,2025-11-12,Belarus,Android,109,Android_Belarus
3899,2025-07-22,Kazakhstan,Ios,222,Ios_Kazakhstan
3900,2025-07-04,Belarus,Android,240,Android_Belarus
3901,2025-02-17,Belarus,Android,377,Android_Belarus
3902,2025-07-19,Belarus,Android,225,Android_Belarus
3903,2025-10-25,Kazakhstan,Ios,127,Ios_Kazakhstan
3904,2025-09-06,Belarus,Android,176,Android_Belarus
3905,2025-09-10,Belarus,Ios,172,Ios_Belarus
3906,2025-01-07,Russia,Android,418,Android_Russia
3907,2025-09-19,Belarus,Ios,163,Ios_Belarus
3908,2025-08-18,Russia,Ios,195,Ios_Russia
3909,2025-10-28,Belarus,Ios,124,Ios_Belarus
3910,2025-10-29,Kazakhstan,Android,123,Android_Kazakhstan
3911,2025-11-11,Kazakhstan,Ios,110,Ios_Kazakhstan
3912,2025-04-17,Kazakhstan,Android,318,Android_Kazakhstan
3913,2025-12-06,Kazakhstan,Ios,85,Ios_Kazakhstan
3914,2025-03-24,Kazakhstan,Android,342,Android_Kazakhstan
3915,2025-07-14,Kazakhstan,Ios,230,Ios_Kazakhstan
3916,2025-02-02,Kazakhstan,Ios,392,Ios_Kazakhstan
3917,2025-10-26,Kazakhstan,Ios,126,Ios_Kazakhstan
3918,2025-10-02,Kazakhstan,Ios,150,Ios_Kazakhstan
3919,2025-05-03,Belarus,Android,302,Android_Belarus
3920,2025-08-17,Kazakhstan,Android,196,Android_Kazakhstan
3921,2025-05-04,Belarus,Android,301,Android_Belarus
3922,2025-01-12,Belarus,Android,413,Android_Belarus
3923,2025-06-02,Russia,Android,272,Android_Russia
3924,2025-06-02,Kazakhstan,Ios,272,Ios_Kazakhstan
3925,2025-02-06,Belarus,Ios,388,Ios_Belarus
3926,2025-12-24,Russia,Android,67,Android_Russia
3927,2025-05-20,Russia,Ios,285,Ios_Russia
3928,2025-10-02,Kazakhstan,Android,150,Android_Kazakhstan
3929,2025-10-26,Kazakhstan,Ios,126,Ios_Kazakhstan
3930,2025-08-03,Kazakhstan,Android,210,Android_Kazakhstan
3931,2025-01-23,Kazakhstan,Android,402,Android_Kazakhstan
3932,2025-04-19,Russia,Android,316,Android_Russia
3933,2025-10-16,Kazakhstan,Ios,136,Ios_Kazakhstan
3934,2025-10-22,Kazakhstan,Ios,130,Ios_Kazakhstan
3935,2025-04-21,Kazakhstan,Android,314,Android_Kazakhstan
3936,2025-05-10,Belarus,Ios,295,Ios_Belarus
3937,2025-07-09,Kazakhstan,Ios,235,Ios_Kazakhstan
3938,2025-09-22,Belarus,Android,160,Android_Belarus
3939,2025-08-17,Kazakhstan,Ios,196,Ios_Kazakhstan
3940,2025-06-24,Kazakhstan,Android,250,Android_Kazakhstan
3941,2025-06-24,Russia,Ios,250,Ios_Russia
3942,2025-09-14,Belarus,Android,168,Android_Belarus
3943,2025-03-08,Kazakhstan,Ios,358,Ios_Kazakhstan
3944,2025-06-07,Kazakhstan,Android,267,Android_Kazakhstan
3945,2025-11-05,Kazakhstan,Android,116,Android_Kazakhstan
3946,2025-12-28,Kazakhstan,Android,63,Android_Kazakhstan
3947,2025-12-14,Belarus,Android,77,Android_Belarus
3948,2025-03-03,Kazakhstan,Android,363,Android_Kazakhstan
3949,2025-01-18,Russia,Android,407,Android_Russia
3950,2025-09-07,Kazakhstan,Android,175,Android_Kazakhstan
3951,2025-09-26,Kazakhstan,Ios,156,Ios_Kazakhstan
3952,2025-12-09,Belarus,Android,82,Android_Belarus
3953,2025-06-20,Kazakhstan,Android,254,Android_Kazakhstan
3954,2025-08-18,Russia,Android,195,Android_Russia
3955,2025-10-10,Russia,Ios,142,Ios_Russia
3956,2025-02-08,Russia,Ios,386,Ios_Russia
3957,2025-11-05,Belarus,Ios,116,Ios_Belarus
3958,2025-10-01,Kazakhstan,Android,151,Android_Kazakhstan
3959,2025-06-22,Kazakhstan,Ios,252,Ios_Kazakhstan
3960,2025-10-18,Belarus,Android,134,Android_Belarus
3961,2025-11-23,Russia,Ios,98,Ios_Russia
3962,2025-11-17,Russia,Ios,104,Ios_Russia
3963,2025-06-18,Russia,Android,256,Android_Russia
3964,2025-02-20,Russia,Android,374,Android_Russia
3965,2025-07-01,Belarus,Android,243,Android_Belarus
3966,2025-04-23,Russia,Ios,312,Ios_Russia
3967,2025-05-09,Kazakhstan,Android,296,Android_Kazakhstan
3968,2025-01-22,Belarus,Ios,403,Ios_Belarus
3969,2025-08-12,Kazakhstan,Ios,201,Ios_Kazakhstan
3970,2025-04-29,Russia,Android,306,Android_Russia
3971,2025-05-03,Kazakhstan,Ios,302,Ios_Kazakhstan
3972,2025-01-01,Kazakhstan,Ios,424,Ios_Kazakhstan
3973,2025-06-03,Belarus,Android,271,Android_Belarus
3974,2025-10-16,Russia,Android,136,Android_Russia
3975,2025-05-17,Russia,Ios,288,Ios_Russia
3976,2025-05-12,Belarus,Android,293,Android_Belarus
3977,2025-06-11,Belarus,Ios,263,Ios_Belarus
3978,2025-03-27,Russia,Android,339,Android_Russia
3979,2025-02-25,Kazakhstan,Android,369,Android_Kazakhstan
3980,2025-08-16,Russia,Ios,197,Ios_Russia
3981,2025-06-16,Kazakhstan,Ios,258,Ios_Kazakhstan
3982,2025-06-26,Russia,Ios,248,Ios_Russia
3983,2025-03-24,Belarus,Android,342,Android_Belarus
3984,2025-10-17,Russia,Android,135,Android_Russia
3985,2025-08-23,Belarus,Ios,190,Ios_Belarus
3986,2025-09-19,Kazakhstan,Ios,163,Ios_Kazakhstan
3987,2025-01-11,Kazakhstan,Ios,414,Ios_Kazakhstan
3988,2025-08-03,Belarus,Ios,210,Ios_Belarus
3989,2025-02-01,Russia,Ios,393,Ios_Russia
3990,2025-02-12,Kazakhstan,Android,382,Android_Kazakhstan
3991,2025-01-03,Russia,Ios,422,Ios_Russia
3992,2025-03-15,Kazakhstan,Ios,351,Ios_Kazakhstan
3993,2025-03-25,Russia,Android,341,Android_Russia
3994,2025-01-25,Kazakhstan,Android,400,Android_Kazakhstan
3995,2025-08-18,Kazakhstan,Ios,195,Ios_Kazakhstan
3996,2025-11-09,Belarus,Android,112,Android_Belarus
3997,2025-03-04,Russia,Android,362,Android_Russia
3998,2025-11-30,Russia,Ios,91,Ios_Russia
3999,2025-03-20,Russia,Ios,346,Ios_Russia
4000,2025-11-30,Russia,Ios,91,Ios_Russia
4001,2025-05-15,Kazakhstan,Ios,290,Ios_Kazakhstan
4002,2025-01-03,Belarus,Android,422,Android_Belarus
4003,2025-03-25,Kazakhstan,Ios,341,Ios_Kazakhstan
4004,2025-11-12,Belarus,Ios,109,Ios_Belarus
4005,2025-11-06,Kazakhstan,Android,115,Android_Kazakhstan
4006,2025-08-17,Russia,Android,196,Android_Russia
4007,2025-06-21,Russia,Ios,253,Ios_Russia
4008,2025-12-23,Belarus,Android,68,Android_Belarus
4009,2025-04-08,Kazakhstan,Ios,327,Ios_Kazakhstan
4010,2025-01-07,Russia,Android,418,Android_Russia
4011,2025-07-03,Belarus,Android,241,Android_Belarus
4012,2025-08-27,Kazakhstan,Android,186,Android_Kazakhstan
4013,2025-09-27,Russia,Ios,155,Ios_Russia
4014,2025-06-03,Belarus,Ios,271,Ios_Belarus
4015,2025-02-11,Kazakhstan,Ios,383,Ios_Kazakhstan
4016,2025-07-07,Belarus,Ios,237,Ios_Belarus
4017,2025-06-26,Belarus,Ios,248,Ios_Belarus
4018,2025-11-28,Kazakhstan,Ios,93,Ios_Kazakhstan
4019,2025-03-14,Kazakhstan,Ios,352,Ios_Kazakhstan
4020,2025-01-12,Kazakhstan,Ios,413,Ios_Kazakhstan
4021,2025-02-08,Belarus,Ios,386,Ios_Belarus
4022,2025-11-26,Kazakhstan,Ios,95,Ios_Kazakhstan
4023,2025-10-26,Russia,Android,126,Android_Russia
4024,2025-11-17,Russia,Ios,104,Ios_Russia
4025,2025-04-21,Russia,Ios,314,Ios_Russia
4026,2025-10-24,Belarus,Android,128,Android_Belarus
4027,2025-03-26,Belarus,Ios,340,Ios_Belarus
4028,2025-11-10,Belarus,Ios,111,Ios_Belarus
4029,2025-07-28,Russia,Ios,216,Ios_Russia
4030,2025-09-22,Belarus,Ios,160,Ios_Belarus
4031,2025-07-30,Belarus,Android,214,Android_Belarus
4032,2025-04-25,Belarus,Android,310,Android_Belarus
4033,2025-01-06,Russia,Android,419,Android_Russia
4034,2025-01-02,Belarus,Ios,423,Ios_Belarus
4035,2025-03-25,Kazakhstan,Ios,341,Ios_Kazakhstan
4036,2025-04-11,Russia,Android,324,Android_Russia
4037,2025-08-18,Russia,Android,195,Android_Russia
4038,2025-08-26,Belarus,Ios,187,Ios_Belarus
4039,2025-09-30,Kazakhstan,Android,152,Android_Kazakhstan
4040,2025-08-11,Kazakhstan,Ios,202,Ios_Kazakhstan
4041,2025-03-20,Kazakhstan,Android,346,Android_Kazakhstan
4042,2025-11-21,Russia,Ios,100,Ios_Russia
4043,2025-09-17,Russia,Android,165,Android_Russia
4044,2025-07-24,Belarus,Ios,220,Ios_Belarus
4045,2025-10-09,Kazakhstan,Ios,143,Ios_Kazakhstan
4046,2025-08-05,Belarus,Ios,208,Ios_Belarus
4047,2025-01-11,Russia,Ios,414,Ios_Russia
4048,2025-02-17,Belarus,Android,377,Android_Belarus
4049,2025-07-02,Russia,Android,242,Android_Russia
4050,2025-03-11,Russia,Android,355,Android_Russia
4051,2025-04-26,Kazakhstan,Android,309,Android_Kazakhstan
4052,2025-02-01,Kazakhstan,Ios,393,Ios_Kazakhstan
4053,2025-08-21,Russia,Ios,192,Ios_Russia
4054,2025-03-27,Kazakhstan,Android,339,Android_Kazakhstan
4055,2025-03-07,Kazakhstan,Android,359,Android_Kazakhstan
4056,2025-01-29,Belarus,Android,396,Android_Belarus
4057,2025-11-22,Belarus,Android,99,Android_Belarus
4058,2025-05-21,Kazakhstan,Android,284,Android_Kazakhstan
4059,2025-11-15,Russia,Ios,106,Ios_Russia
4060,2025-02-18,Russia,Android,376,Android_Russia
4061,2025-05-23,Russia,Android,282,Android_Russia
4062,2025-09-30,Kazakhstan,Android,152,Android_Kazakhstan
4063,2025-11-23,Belarus,Ios,98,Ios_Belarus
4064,2025-05-22,Belarus,Android,283,Android_Belarus
4065,2025-07-26,Kazakhstan,Ios,218,Ios_Kazakhstan
4066,2025-12-20,Belarus,Android,71,Android_Belarus
4067,2025-06-09,Russia,Android,265,Android_Russia
4068,2025-08-28,Belarus,Ios,185,Ios_Belarus
4069,2025-12-13,Kazakhstan,Ios,78,Ios_Kazakhstan
4070,2025-10-30,Belarus,Ios,122,Ios_Belarus
4071,2025-06-26,Kazakhstan,Ios,248,Ios_Kazakhstan
4072,2025-12-28,Kazakhstan,Android,63,Android_Kazakhstan
4073,2025-08-02,Belarus,Android,211,Android_Belarus
4074,2025-02-12,Belarus,Android,382,Android_Belarus
4075,2025-02-21,Kazakhstan,Android,373,Android_Kazakhstan
4076,2025-05-20,Belarus,Ios,285,Ios_Belarus
4077,2025-01-05,Kazakhstan,Android,420,Android_Kazakhstan
4078,2025-07-24,Belarus,Ios,220,Ios_Belarus
4079,2025-05-01,Belarus,Android,304,Android_Belarus
4080,2025-01-20,Russia,Ios,405,Ios_Russia
4081,2025-04-12,Kazakhstan,Android,323,Android_Kazakhstan
4082,2025-10-18,Belarus,Android,134,Android_Belarus
4083,2025-06-25,Kazakhstan,Ios,249,Ios_Kazakhstan
4084,2025-03-14,Russia,Ios,352,Ios_Russia
4085,2025-11-22,Belarus,Ios,99,Ios_Belarus
4086,2025-07-06,Kazakhstan,Ios,238,Ios_Kazakhstan
4087,2025-11-09,Russia,Android,112,Android_Russia
4088,2025-09-14,Russia,Android,168,Android_Russia
4089,2025-10-25,Russia,Android,127,Android_Russia
4090,2025-07-31,Russia,Ios,213,Ios_Russia
4091,2025-12-24,Kazakhstan,Ios,67,Ios_Kazakhstan
4092,2025-02-17,Belarus,Android,377,Android_Belarus
4093,2025-01-18,Russia,Android,407,Android_Russia
4094,2025-04-19,Kazakhstan,Ios,316,Ios_Kazakhstan
4095,2025-10-03,Russia,Ios,149,Ios_Russia
4096,2025-07-17,Kazakhstan,Ios,227,Ios_Kazakhstan
4097,2025-07-05,Belarus,Android,239,Android_Belarus
4098,2025-03-25,Russia,Android,341,Android_Russia
4099,2025-03-01,Kazakhstan,Android,365,Android_Kazakhstan
4100,2025-05-12,Russia,Ios,293,Ios_Russia
4101,2025-08-16,Russia,Android,197,Android_Russia
4102,2025-01-31,Russia,Ios,394,Ios_Russia
4103,2025-01-07,Kazakhstan,Ios,418,Ios_Kazakhstan
4104,2025-04-28,Belarus,Android,307,Android_Belarus
4105,2025-05-14,Kazakhstan,Ios,291,Ios_Kazakhstan
4106,2025-02-28,Russia,Android,366,Android_Russia
4107,2025-01-11,Russia,Ios,414,Ios_Russia
4108,2025-03-22,Russia,Android,344,Android_Russia
4109,2025-02-04,Belarus,Ios,390,Ios_Belarus
4110,2025-01-16,Belarus,Android,409,Android_Belarus
4111,2025-07-14,Kazakhstan,Ios,230,Ios_Kazakhstan
4112,2025-05-03,Kazakhstan,Android,302,Android_Kazakhstan
4113,2025-10-20,Russia,Ios,132,Ios_Russia
4114,2025-08-03,Kazakhstan,Ios,210,Ios_Kazakhstan
4115,2025-03-15,Kazakhstan,Android,351,Android_Kazakhstan
4116,2025-05-30,Belarus,Ios,275,Ios_Belarus
4117,2025-04-02,Kazakhstan,Ios,333,Ios_Kazakhstan
4118,2025-05-11,Russia,Android,294,Android_Russia
4119,2025-08-25,Belarus,Ios,188,Ios_Belarus
4120,2025-09-13,Belarus,Ios,169,Ios_Belarus
4121,2025-03-06,Russia,Ios,360,Ios_Russia
4122,2025-09-04,Russia,Android,178,Android_Russia
4123,2025-07-22,Kazakhstan,Android,222,Android_Kazakhstan
4124,2025-02-05,Kazakhstan,Ios,389,Ios_Kazakhstan
4125,2025-10-15,Belarus,Ios,137,Ios_Belarus
4126,2025-11-05,Kazakhstan,Ios,116,Ios_Kazakhstan
4127,2025-09-09,Russia,Ios,173,Ios_Russia
4128,2025-11-11,Russia,Ios,110,Ios_Russia
4129,2025-02-19,Kazakhstan,Android,375,Android_Kazakhstan
4130,2025-05-25,Belarus,Ios,280,Ios_Belarus
4131,2025-03-23,Belarus,Android,343,Android_Belarus
4132,2025-09-02,Kazakhstan,Android,180,Android_Kazakhstan
4133,2025-04-05,Belarus,Ios,330,Ios_Belarus
4134,2025-11-05,Belarus,Android,116,Android_Belarus
4135,2025-04-30,Belarus,Ios,305,Ios_Belarus
4136,2025-09-12,Kazakhstan,Android,170,Android_Kazakhstan
4137,2025-02-02,Russia,Ios,392,Ios_Russia
4138,2025-09-01,Belarus,Ios,181,Ios_Belarus
4139,2025-03-04,Belarus,Android,362,Android_Belarus
4140,2025-05-31,Kazakhstan,Android,274,Android_Kazakhstan
4141,2025-12-21,Kazakhstan,Android,70,Android_Kazakhstan
4142,2025-07-21,Belarus,Android,223,Android_Belarus
4143,2025-01-08,Belarus,Android,417,Android_Belarus
4144,2025-09-07,Belarus,Android,175,Android_Belarus
4145,2025-02-20,Russia,Android,374,Android_Russia
4146,2025-02-07,Russia,Ios,387,Ios_Russia
4147,2025-01-12,Belarus,Android,413,Android_Belarus
4148,2025-06-11,Russia,Android,263,Android_Russia
4149,2025-08-03,Belarus,Android,210,Android_Belarus
4150,2025-04-21,Belarus,Android,314,Android_Belarus
4151,2025-05-15,Russia,Ios,290,Ios_Russia
4152,2025-08-12,Russia,Ios,201,Ios_Russia
4153,2025-04-29,Kazakhstan,Android,306,Android_Kazakhstan
4154,2025-07-15,Belarus,Android,229,Android_Belarus
4155,2025-03-21,Russia,Ios,345,Ios_Russia
4156,2025-10-06,Belarus,Ios,146,Ios_Belarus
4157,2025-06-02,Russia,Android,272,Android_Russia
4158,2025-04-29,Kazakhstan,Android,306,Android_Kazakhstan
4159,2025-01-06,Russia,Ios,419,Ios_Russia
4160,2025-05-14,Russia,Android,291,Android_Russia
4161,2025-05-04,Russia,Ios,301,Ios_Russia
4162,2025-07-27,Belarus,Ios,217,Ios_Belarus
4163,2025-09-12,Belarus,Ios,170,Ios_Belarus
4164,2025-06-17,Russia,Ios,257,Ios_Russia
4165,2025-04-11,Belarus,Android,324,Android_Belarus
4166,2025-11-25,Kazakhstan,Ios,96,Ios_Kazakhstan
