event_id,user_id,event_type,product_id,event_time,session_id,experiment_group
43218,952,add_to_cart,87,2025-12-18,11896,B
43219,4456,app_open,23,2025-03-14,8748,B
43220,737,purchase,180,2025-06-14,12449,A
43221,2699,view_product,181,2025-05-29,1597,A
43222,1073,add_to_cart,113,2025-01-05,7107,A
43223,4496,view_product,190,2025-03-17,12029,A
43224,4899,app_open,194,2025-12-27,2201,A
43225,1772,view_product,59,2025-03-29,5038,A
43226,2300,purchase,99,2025-11-21,1590,B
43227,3533,view_product,13,2025-04-09,8044,A
43228,799,view_product,139,2025-01-22,2522,A
43229,1209,add_to_cart,43,2025-05-11,13741,B
43230,3577,purchase,23,2025-10-20,15016,A
43231,3844,app_open,93,2025-02-17,10411,B
43232,363,app_open,21,2025-02-22,595,B
43233,3781,app_open,151,2025-02-03,10245,A
43234,4638,app_open,6,2025-10-13,13066,A
43235,4453,add_to_cart,133,2025-12-20,15298,A
43236,1520,app_open,32,2025-05-13,2469,A
43237,597,app_open,60,2025-06-14,8424,A
43238,1911,app_open,40,2025-02-24,7458,B
43239,946,add_to_cart,76,2025-12-27,17992,B
43240,2291,add_to_cart,32,2025-12-10,1049,B
43241,3299,app_open,102,2025-11-12,18370,A
43242,4143,view_product,198,2025-01-18,17745,B
43243,2408,app_open,119,2025-06-23,15786,A
43244,1334,purchase,88,2025-06-11,14279,A
43245,1138,app_open,16,2025-09-21,1451,A
43246,4342,app_open,123,2025-11-19,105,B
43247,2993,app_open,37,2025-08-14,17819,A
43248,2091,app_open,187,2025-12-06,14711,B
43249,1340,add_to_cart,63,2025-08-21,3672,A
43250,3555,view_product,175,2025-11-19,11919,A
43251,467,add_to_cart,196,2025-06-04,9778,A
43252,2483,app_open,50,2025-09-24,18548,B
43253,3425,app_open,79,2025-09-03,5067,A
43254,210,app_open,18,2025-02-20,19577,A
43255,203,purchase,49,2025-01-14,2518,B
43256,2191,app_open,195,2025-03-05,14390,A
43257,1828,view_product,55,2025-06-07,12098,B
43258,4970,view_product,196,2025-12-02,18591,A
43259,3361,view_product,70,2025-12-22,8953,B
43260,2179,app_open,64,2025-12-23,13682,A
43261,2859,add_to_cart,52,2025-01-25,16055,B
43262,868,purchase,117,2025-01-14,538,B
43263,4287,view_product,155,2025-04-15,18349,B
43264,3386,app_open,40,2025-06-14,5764,A
43265,2400,app_open,140,2025-08-31,18069,A
43266,4422,app_open,21,2025-08-16,11071,B
43267,4576,view_product,173,2025-03-25,8088,B
43268,2901,purchase,131,2025-01-17,11430,A
43269,2101,view_product,188,2025-06-21,3926,B
43270,4780,view_product,163,2025-03-01,6282,A
43271,588,view_product,51,2025-01-13,3562,B
43272,1923,app_open,34,2025-08-02,11373,B
43273,2039,app_open,155,2025-10-15,10665,A
43274,1025,app_open,16,2025-03-01,17179,B
43275,4968,view_product,69,2025-03-21,6864,A
43276,4796,app_open,54,2025-05-30,18961,A
43277,3162,purchase,103,2025-01-08,17560,B
43278,1394,view_product,195,2025-05-06,10670,B
43279,1364,purchase,109,2025-10-20,14311,A
43280,206,add_to_cart,135,2025-02-18,18123,A
43281,2520,add_to_cart,125,2025-04-09,4998,A
43282,86,app_open,178,2025-09-13,1793,B
43283,2718,add_to_cart,152,2025-03-14,14535,B
43284,4261,add_to_cart,170,2025-07-04,17284,A
43285,1455,app_open,80,2025-09-29,2988,A
43286,2517,view_product,137,2025-10-29,196,B
43287,2790,view_product,58,2025-03-04,2497,A
43288,1527,app_open,177,2025-03-24,10986,B
43289,2704,add_to_cart,115,2025-08-10,8899,B
43290,2067,add_to_cart,135,2025-03-28,99,A
43291,1431,view_product,148,2025-12-21,12709,A
43292,303,view_product,180,2025-11-07,8418,A
43293,4152,app_open,90,2025-01-30,8216,A
43294,3267,add_to_cart,173,2025-03-31,14816,A
43295,1085,app_open,179,2025-05-01,11628,B
43296,4052,app_open,113,2025-02-23,13203,B
43297,4294,view_product,64,2025-12-17,10966,A
43298,4641,view_product,44,2025-01-18,1700,A
43299,2228,add_to_cart,160,2025-08-22,138,A
43300,2905,view_product,158,2025-03-04,5946,B
43301,2783,app_open,123,2025-11-02,1846,A
43302,4175,app_open,68,2025-02-22,3010,A
43303,2614,app_open,153,2025-03-12,10990,B
43304,4806,app_open,51,2025-01-26,15027,B
43305,2038,view_product,86,2025-08-17,314,B
43306,449,view_product,94,2025-04-14,19660,B
43307,3096,view_product,25,2025-05-22,5243,A
43308,1174,view_product,179,2025-12-30,7090,A
43309,1576,purchase,15,2025-08-16,10895,B
43310,1080,view_product,93,2025-12-07,13181,B
43311,430,app_open,23,2025-10-23,17378,B
43312,258,view_product,176,2025-08-18,13133,A
43313,1730,view_product,77,2025-08-28,14087,A
43314,546,purchase,76,2025-07-30,11599,B
43315,3705,view_product,95,2025-04-04,5762,B
43316,1485,view_product,133,2025-11-26,17242,B
43317,1926,app_open,5,2025-04-26,15230,A
43318,3524,app_open,195,2025-09-20,1686,B
43319,2128,app_open,190,2025-12-11,8023,A
43320,3104,add_to_cart,123,2025-04-21,18409,A
43321,839,view_product,18,2025-10-21,8616,B
43322,2521,purchase,158,2025-08-07,14825,A
43323,2562,view_product,158,2025-07-18,9126,A
43324,1711,add_to_cart,197,2025-05-23,19590,B
43325,719,app_open,193,2025-04-18,17267,A
43326,2193,app_open,152,2025-04-15,6572,A
43327,2127,add_to_cart,30,2025-02-03,6205,A
43328,1089,view_product,186,2025-01-18,15891,A
43329,1903,app_open,110,2025-12-30,18846,B
43330,658,app_open,62,2025-12-19,9590,B
43331,1991,view_product,198,2025-05-22,4957,A
43332,391,add_to_cart,19,2025-02-05,1303,A
43333,1878,app_open,198,2025-05-20,2371,B
43334,3827,app_open,81,2025-03-10,799,B
43335,4027,app_open,146,2025-03-09,5712,B
43336,1542,view_product,126,2025-05-09,17266,B
43337,3710,app_open,40,2025-01-05,13554,B
43338,2788,view_product,154,2025-03-28,7660,A
43339,4258,view_product,191,2025-01-27,1977,A
43340,1774,app_open,38,2025-05-09,1427,A
43341,3247,view_product,94,2025-12-15,4590,B
43342,3279,app_open,145,2025-08-30,19883,B
43343,616,purchase,156,2025-12-20,14793,B
43344,3159,add_to_cart,88,2025-04-15,14739,B
43345,4448,view_product,199,2025-03-22,13924,B
43346,3271,app_open,141,2025-04-29,17024,A
43347,3162,app_open,136,2025-02-07,8129,A
43348,3501,app_open,166,2025-01-30,19122,B
43349,2419,view_product,103,2025-06-17,15850,B
43350,4367,purchase,119,2025-04-25,17493,A
43351,1645,purchase,75,2025-01-16,11172,B
43352,3235,app_open,141,2025-07-30,13114,A
43353,4801,app_open,88,2025-08-14,1474,A
43354,673,view_product,6,2025-11-24,6446,B
43355,3667,view_product,42,2025-06-16,3797,A
43356,3087,view_product,113,2025-09-28,2531,B
43357,1099,view_product,89,2025-12-24,6397,A
43358,4192,app_open,78,2025-12-27,9676,B
43359,4252,add_to_cart,15,2025-02-25,16697,A
43360,1145,view_product,86,2025-03-29,14098,B
43361,1449,app_open,194,2025-09-23,3178,B
43362,741,add_to_cart,193,2025-10-25,5937,A
43363,1606,purchase,179,2025-09-10,10737,B
43364,1356,app_open,1,2025-10-12,15483,B
43365,1310,view_product,139,2025-10-05,13598,B
43366,4018,add_to_cart,167,2025-07-27,12858,A
43367,3354,app_open,69,2025-09-10,5680,B
43368,789,app_open,188,2025-04-10,9518,B
43369,4899,purchase,19,2025-10-01,13338,B
43370,3097,app_open,10,2025-09-18,5174,A
43371,3727,view_product,181,2025-01-07,2189,B
43372,3858,view_product,122,2025-04-24,4669,A
43373,4194,app_open,16,2025-10-05,9682,B
43374,3382,purchase,165,2025-06-11,9485,A
43375,142,add_to_cart,144,2025-10-13,10427,A
43376,4431,app_open,41,2025-04-18,723,B
43377,3258,app_open,132,2025-11-18,10675,A
43378,3135,app_open,200,2025-10-14,4615,A
43379,838,app_open,194,2025-02-22,18284,A
43380,4530,add_to_cart,5,2025-01-09,19236,B
43381,4331,purchase,92,2025-03-12,11037,B
43382,1691,add_to_cart,19,2025-11-07,8473,B
43383,2549,app_open,31,2025-01-31,15886,B
43384,434,app_open,146,2025-12-24,18660,B
43385,2027,app_open,66,2025-07-21,4145,A
43386,3092,app_open,45,2025-01-01,10296,B
43387,2961,view_product,61,2025-01-29,6824,B
43388,3478,view_product,74,2025-11-04,7918,B
43389,1490,app_open,108,2025-12-05,9980,A
43390,250,app_open,104,2025-08-01,5275,A
43391,4007,add_to_cart,11,2025-07-17,1574,B
43392,2006,view_product,181,2025-07-13,7165,B
43393,824,view_product,165,2025-02-13,19121,A
43394,4712,view_product,49,2025-06-27,4763,A
43395,4513,view_product,117,2025-03-14,17657,B
43396,4677,app_open,35,2025-11-17,8828,B
43397,3286,add_to_cart,59,2025-10-10,336,B
43398,2929,add_to_cart,73,2025-04-08,12675,A
43399,2194,add_to_cart,56,2025-05-04,2220,B
43400,2182,view_product,155,2025-10-12,10295,A
43401,1515,view_product,142,2025-02-04,15717,A
43402,952,view_product,10,2025-06-09,11422,A
43403,4967,app_open,135,2025-10-05,10496,B
43404,4537,app_open,87,2025-04-26,14511,B
43405,4345,add_to_cart,146,2025-04-15,17400,B
43406,2956,app_open,3,2025-04-21,15580,B
43407,984,app_open,89,2025-12-16,16050,A
43408,1700,purchase,89,2025-04-20,1490,A
43409,2376,app_open,69,2025-10-28,14863,A
43410,4604,view_product,142,2025-03-08,17909,A
43411,668,app_open,35,2025-01-20,2203,A
43412,2793,app_open,134,2025-12-06,151,A
43413,3490,add_to_cart,88,2025-10-22,3452,A
43414,4247,app_open,63,2025-12-23,1669,B
43415,3498,view_product,154,2025-10-19,6828,A
43416,2220,view_product,34,2025-01-31,1732,B
43417,3892,view_product,176,2025-02-28,15263,B
43418,2555,app_open,193,2025-09-18,12212,A
43419,262,app_open,4,2025-02-25,7794,A
43420,4154,view_product,117,2025-02-06,6382,A
43421,4389,add_to_cart,34,2025-03-28,14904,A
43422,1730,add_to_cart,21,2025-04-29,13631,A
43423,4012,app_open,1,2025-08-28,8011,A
43424,3705,purchase,43,2025-03-07,15824,A
43425,1899,view_product,40,2025-09-24,11183,B
43426,4259,app_open,85,2025-08-22,1593,B
43427,2100,view_product,133,2025-11-23,18903,B
43428,3957,view_product,56,2025-06-10,13897,B
43429,393,purchase,24,2025-04-24,12048,A
43430,4886,purchase,93,2025-03-05,6354,A
43431,1266,add_to_cart,4,2025-12-18,7725,B
43432,2177,app_open,38,2025-04-28,12611,A
43433,1427,app_open,79,2025-09-22,4666,B
43434,3297,add_to_cart,69,2025-12-21,457,A
43435,3391,app_open,60,2025-03-07,8353,A
43436,4975,view_product,134,2025-03-13,8485,A
43437,2143,purchase,23,2025-05-18,19262,B
43438,3462,add_to_cart,117,2025-09-03,13286,A
43439,4566,view_product,153,2025-10-25,16681,B
43440,4819,view_product,145,2025-03-08,6110,A
43441,2778,add_to_cart,88,2025-06-28,17126,A
43442,1305,view_product,3,2025-06-14,12690,B
43443,4511,purchase,27,2025-02-08,7603,A
43444,1948,app_open,149,2025-09-08,19770,B
43445,1923,app_open,110,2025-09-23,741,B
43446,1067,add_to_cart,189,2025-04-07,8499,B
43447,3093,add_to_cart,85,2025-10-19,11374,A
43448,3448,add_to_cart,20,2025-04-20,4434,B
43449,31,app_open,87,2025-12-12,1470,A
43450,3519,view_product,147,2025-02-01,19010,A
43451,804,app_open,73,2025-04-23,11141,B
43452,2696,view_product,64,2025-02-16,1684,A
43453,3471,app_open,188,2025-01-27,19126,A
43454,3150,app_open,59,2025-06-04,17705,A
43455,509,add_to_cart,9,2025-12-08,4292,B
43456,1426,purchase,112,2025-09-18,18591,B
43457,700,purchase,128,2025-08-07,18711,A
43458,1555,view_product,164,2025-03-01,18720,A
43459,4115,app_open,80,2025-08-05,103,B
43460,1660,app_open,66,2025-10-01,12832,A
43461,2573,purchase,53,2025-12-30,4747,A
43462,3241,view_product,118,2025-04-14,71,B
43463,2384,app_open,146,2025-11-19,6003,B
43464,2579,app_open,72,2025-06-21,7040,B
43465,2844,view_product,92,2025-10-21,10013,A
43466,3453,app_open,122,2025-08-03,5594,A
43467,2838,view_product,74,2025-09-27,10480,A
43468,4198,add_to_cart,101,2025-03-10,4962,A
43469,531,view_product,188,2025-09-10,19664,B
43470,2948,view_product,47,2025-10-04,1897,A
43471,1276,purchase,4,2025-07-17,1211,B
43472,2637,app_open,50,2025-11-05,11859,A
43473,1415,view_product,161,2025-07-02,14419,A
43474,3562,purchase,158,2025-11-16,16520,A
43475,418,add_to_cart,56,2025-08-27,7707,A
43476,3630,view_product,130,2025-12-14,18013,A
43477,1627,add_to_cart,119,2025-06-07,19983,A
43478,3431,app_open,168,2025-09-29,10661,B
43479,4749,app_open,158,2025-10-26,15720,A
43480,2341,add_to_cart,36,2025-08-24,16931,A
43481,2265,app_open,155,2025-02-22,5042,A
43482,3422,view_product,109,2025-01-13,5256,B
43483,3243,add_to_cart,26,2025-08-28,19571,B
43484,4867,add_to_cart,195,2025-10-10,4985,A
43485,353,add_to_cart,66,2025-05-28,4133,B
43486,177,app_open,97,2025-11-17,5613,A
43487,2433,view_product,62,2025-11-04,11659,A
43488,484,view_product,171,2025-03-23,15340,A
43489,2109,add_to_cart,73,2025-05-01,8231,A
43490,3398,view_product,1,2025-01-01,19968,B
43491,3660,view_product,105,2025-12-20,8567,B
43492,227,add_to_cart,166,2025-04-26,8004,A
43493,854,add_to_cart,83,2025-10-23,1731,B
43494,3244,view_product,66,2025-07-18,18117,B
43495,1903,add_to_cart,5,2025-07-08,10080,A
43496,1217,purchase,101,2025-06-10,7702,A
43497,4140,app_open,197,2025-03-28,13670,A
43498,2619,app_open,104,2025-10-23,16881,B
43499,1269,purchase,177,2025-01-31,14318,A
43500,1497,view_product,100,2025-04-19,6145,A
43501,2432,purchase,110,2025-03-30,9542,B
43502,3443,app_open,134,2025-01-31,8649,A
43503,1683,view_product,163,2025-08-12,8776,B
43504,2654,view_product,154,2025-02-05,19284,B
43505,3734,app_open,179,2025-01-08,14565,A
43506,4221,add_to_cart,167,2025-05-15,4417,A
43507,2970,view_product,110,2025-05-11,12806,B
43508,1409,app_open,102,2025-08-26,18303,B
43509,4214,view_product,188,2025-01-08,17768,B
43510,453,add_to_cart,143,2025-11-08,15766,B
43511,657,view_product,117,2025-01-24,19402,A
43512,1541,view_product,112,2025-04-12,10509,B
43513,3247,view_product,29,2025-07-06,7962,A
43514,2294,view_product,5,2025-05-05,8370,A
43515,3125,view_product,57,2025-04-10,16846,A
43516,4648,add_to_cart,73,2025-03-09,5091,B
43517,224,view_product,79,2025-07-06,2527,A
43518,3491,app_open,76,2025-10-27,18598,B
43519,4563,app_open,26,2025-01-22,10171,A
43520,388,view_product,168,2025-08-07,1546,B
43521,762,purchase,52,2025-10-27,8361,A
43522,1626,add_to_cart,11,2025-05-27,6,B
43523,4282,view_product,176,2025-11-12,14068,A
43524,2703,add_to_cart,78,2025-07-19,5224,A
43525,1247,view_product,114,2025-09-25,10683,B
43526,2244,view_product,89,2025-03-16,412,A
43527,2955,view_product,129,2025-05-08,3988,A
43528,4849,app_open,95,2025-01-27,11700,A
43529,365,add_to_cart,117,2025-03-13,2435,A
43530,3010,app_open,93,2025-10-01,8954,B
43531,3163,purchase,89,2025-06-01,19297,A
43532,2664,add_to_cart,52,2025-12-17,3248,A
43533,389,purchase,82,2025-06-19,19066,A
43534,4143,app_open,143,2025-11-30,13656,B
43535,696,app_open,189,2025-06-13,13860,A
43536,3623,view_product,116,2025-12-20,8264,A
43537,4537,purchase,79,2025-04-09,7689,B
43538,2447,app_open,157,2025-06-18,1882,B
43539,2019,app_open,146,2025-08-23,4015,A
43540,3454,add_to_cart,112,2025-12-07,19556,B
43541,1696,add_to_cart,181,2025-05-16,9738,A
43542,4657,app_open,43,2025-06-01,491,A
43543,868,view_product,126,2025-04-08,19429,A
43544,1208,view_product,116,2025-07-27,656,B
43545,760,view_product,14,2025-03-04,6152,A
43546,2591,purchase,49,2025-03-31,15504,A
43547,2935,purchase,93,2025-03-26,5650,B
43548,3722,view_product,21,2025-06-30,6749,A
43549,4294,app_open,23,2025-03-27,12054,B
43550,4554,app_open,188,2025-03-18,7525,B
43551,449,view_product,200,2025-04-15,13104,B
43552,3271,view_product,128,2025-09-26,6451,B
43553,1549,app_open,112,2025-06-12,969,A
43554,4429,add_to_cart,7,2025-07-09,9292,A
43555,1310,add_to_cart,7,2025-10-05,3452,B
43556,996,view_product,183,2025-08-14,2572,B
43557,842,view_product,191,2025-04-07,3256,B
43558,3544,add_to_cart,96,2025-12-08,8601,B
43559,4500,app_open,120,2025-11-15,16972,B
43560,4732,app_open,74,2025-11-02,19859,B
43561,3115,app_open,104,2025-05-04,805,B
43562,1807,view_product,175,2025-01-01,2958,A
43563,1606,purchase,8,2025-01-08,9583,B
43564,2607,app_open,85,2025-11-13,15950,B
43565,624,view_product,42,2025-01-23,8896,B
43566,2588,view_product,51,2025-12-09,44,A
43567,3032,app_open,152,2025-11-22,5618,B
43568,3360,view_product,157,2025-12-10,19077,A
43569,3634,app_open,92,2025-06-18,5240,A
43570,3914,app_open,140,2025-01-17,6468,B
43571,1888,app_open,78,2025-12-06,12265,B
43572,3803,app_open,161,2025-04-24,7049,B
43573,2385,app_open,43,2025-09-16,814,B
43574,4307,add_to_cart,3,2025-09-12,6304,B
43575,4759,add_to_cart,192,2025-07-15,11372,A
43576,826,app_open,25,2025-08-07,14940,A
43577,4095,view_product,154,2025-12-03,3752,A
43578,2846,view_product,187,2025-02-02,16649,B
43579,1699,add_to_cart,180,2025-07-25,8644,B
43580,4931,app_open,137,2025-01-09,5037,A
43581,3694,view_product,38,2025-10-26,537,A
43582,4122,add_to_cart,90,2025-10-04,11231,B
43583,3137,app_open,102,2025-04-24,14459,B
43584,1976,purchase,144,2025-01-05,14819,A
43585,4210,view_product,31,2025-03-01,14153,A
43586,2453,app_open,73,2025-11-29,752,B
43587,2177,view_product,101,2025-07-06,793,A
43588,2870,view_product,56,2025-11-04,7825,B
43589,754,view_product,141,2025-11-22,18059,A
43590,2836,add_to_cart,150,2025-05-12,5982,A
43591,2001,view_product,157,2025-01-27,17039,A
43592,4017,app_open,165,2025-06-29,12525,B
43593,713,view_product,182,2025-08-19,16797,A
43594,2975,app_open,184,2025-06-18,5459,B
43595,2065,view_product,127,2025-03-04,85,A
43596,2761,add_to_cart,91,2025-10-16,13931,B
43597,402,view_product,71,2025-08-08,2106,A
43598,3888,app_open,176,2025-02-20,906,B
43599,3086,view_product,42,2025-03-02,7949,A
43600,451,add_to_cart,181,2025-01-27,3144,B
43601,1987,app_open,29,2025-04-03,16478,B
43602,4240,app_open,167,2025-10-29,352,B
43603,2239,app_open,112,2025-11-04,6083,A
43604,4628,app_open,186,2025-11-02,2081,A
43605,2265,add_to_cart,83,2025-04-10,10179,B
43606,1390,app_open,149,2025-05-19,5889,B
43607,4081,app_open,45,2025-03-16,2774,A
43608,1954,app_open,173,2025-10-11,7736,B
43609,303,app_open,46,2025-03-05,13097,A
43610,1741,add_to_cart,56,2025-02-01,15997,A
43611,1043,app_open,143,2025-02-12,5813,A
43612,1206,app_open,16,2025-04-28,7959,B
43613,3547,app_open,191,2025-12-06,8578,B
43614,2484,purchase,150,2025-12-01,4303,B
43615,4284,app_open,79,2025-05-11,1875,B
43616,1183,app_open,32,2025-08-05,14950,B
43617,4078,add_to_cart,17,2025-12-28,6867,B
43618,1970,add_to_cart,69,2025-04-19,19909,A
43619,2583,view_product,121,2025-07-14,463,A
43620,3253,view_product,140,2025-04-25,11586,B
43621,3843,app_open,135,2025-10-27,18445,B
43622,268,add_to_cart,65,2025-08-31,526,B
43623,1217,app_open,66,2025-10-03,11488,B
43624,1608,app_open,179,2025-02-13,18136,B
43625,1761,add_to_cart,37,2025-01-02,18904,A
43626,1681,add_to_cart,128,2025-03-05,16838,A
43627,1604,add_to_cart,84,2025-10-24,17588,A
43628,4328,add_to_cart,64,2025-05-01,13193,A
43629,1375,purchase,8,2025-09-10,5051,B
43630,4884,add_to_cart,126,2025-06-06,756,B
43631,2305,add_to_cart,139,2025-09-13,18904,A
43632,3388,add_to_cart,143,2025-04-13,111,B
43633,2238,add_to_cart,24,2025-09-03,14507,B
43634,3954,add_to_cart,88,2025-09-16,1140,A
43635,4176,view_product,26,2025-04-29,5275,A
43636,4134,app_open,129,2025-04-08,10605,B
43637,723,add_to_cart,182,2025-08-08,6510,B
43638,3171,view_product,61,2025-08-28,12188,B
43639,2137,add_to_cart,160,2025-05-15,4166,B
43640,4581,app_open,186,2025-05-06,18710,B
43641,4368,view_product,186,2025-08-30,18552,B
43642,4402,view_product,194,2025-11-18,6301,A
43643,616,view_product,57,2025-11-05,19374,B
43644,3615,add_to_cart,115,2025-03-20,18271,A
43645,3250,view_product,32,2025-05-05,5530,B
43646,4959,purchase,107,2025-06-29,8420,B
43647,3616,app_open,159,2025-12-09,9486,A
43648,4703,app_open,85,2025-10-22,16135,B
43649,2172,view_product,27,2025-12-08,1143,A
43650,4450,view_product,69,2025-10-17,19186,B
43651,3752,view_product,123,2025-07-20,4938,B
43652,672,add_to_cart,123,2025-11-26,15501,A
43653,4056,view_product,146,2025-12-27,16278,A
43654,3781,view_product,57,2025-10-23,123,A
43655,2943,purchase,185,2025-09-04,13449,A
43656,344,add_to_cart,134,2025-03-28,10282,B
43657,846,app_open,179,2025-02-13,10853,B
43658,3715,app_open,53,2025-03-31,15977,B
43659,1366,add_to_cart,10,2025-02-07,2641,A
43660,3483,add_to_cart,17,2025-03-22,4107,A
43661,928,add_to_cart,119,2025-05-21,6501,A
43662,2206,view_product,73,2025-09-24,10141,A
43663,376,view_product,111,2025-05-18,15563,B
43664,2769,app_open,110,2025-08-16,8534,A
43665,3411,purchase,38,2025-10-31,2657,B
43666,3515,view_product,28,2025-09-22,3803,A
43667,2127,view_product,17,2025-03-17,10375,A
43668,65,purchase,139,2025-09-16,12894,B
43669,962,view_product,192,2025-08-29,15600,B
43670,4915,add_to_cart,185,2025-10-03,9178,A
43671,3521,add_to_cart,157,2025-02-10,4533,B
43672,4601,app_open,85,2025-09-18,1178,A
43673,3197,view_product,29,2025-09-19,806,A
43674,2397,view_product,120,2025-09-16,2975,B
43675,990,view_product,173,2025-04-16,11724,B
43676,4442,view_product,1,2025-02-20,14529,A
43677,1801,add_to_cart,158,2025-05-21,18019,A
43678,681,add_to_cart,171,2025-09-13,14578,A
43679,2316,app_open,13,2025-07-11,17364,A
43680,2178,app_open,50,2025-08-20,16776,B
43681,2307,purchase,135,2025-11-27,16707,B
43682,3743,app_open,116,2025-12-02,2199,A
43683,683,app_open,174,2025-05-04,1083,B
43684,3948,view_product,110,2025-12-06,14931,A
43685,314,view_product,3,2025-06-18,8201,A
43686,1241,view_product,39,2025-10-06,5989,B
43687,2910,view_product,154,2025-06-29,18096,B
43688,4634,view_product,38,2025-09-13,3836,A
43689,1883,view_product,77,2025-07-09,6004,A
43690,3109,view_product,186,2025-06-08,19617,A
43691,4604,view_product,48,2025-03-07,16237,B
43692,686,app_open,74,2025-12-29,17258,B
43693,3487,purchase,60,2025-10-10,1847,A
43694,3672,app_open,35,2025-02-10,12020,B
43695,139,view_product,176,2025-11-11,18411,B
43696,1888,view_product,139,2025-12-04,15143,B
43697,2367,app_open,67,2025-04-26,4960,B
43698,2805,view_product,183,2025-10-13,14477,A
43699,2667,add_to_cart,93,2025-05-04,8342,A
43700,3221,purchase,108,2025-06-03,18611,A
43701,4747,purchase,163,2025-01-27,543,A
43702,2457,app_open,144,2025-08-15,2476,B
43703,1896,view_product,42,2025-03-03,12275,B
43704,3284,add_to_cart,66,2025-08-25,16493,B
43705,2463,add_to_cart,36,2025-03-08,12955,B
43706,2031,view_product,145,2025-04-17,10665,A
43707,3448,view_product,129,2025-01-06,11084,B
43708,541,add_to_cart,1,2025-10-03,5508,B
43709,3820,app_open,72,2025-04-27,15681,B
43710,4965,view_product,26,2025-03-17,10970,A
43711,3937,app_open,134,2025-02-01,3399,B
43712,2787,view_product,163,2025-05-15,4661,B
43713,2723,app_open,108,2025-06-06,5069,A
43714,2083,add_to_cart,151,2025-01-15,6615,A
43715,2670,view_product,97,2025-06-12,14566,A
43716,4195,view_product,63,2025-07-19,10143,B
43717,232,view_product,40,2025-12-08,12019,B
43718,2159,purchase,98,2025-02-06,4840,A
43719,4635,view_product,162,2025-06-20,4621,A
43720,1223,view_product,132,2025-06-23,14268,B
43721,3548,view_product,52,2025-05-10,7520,B
43722,349,app_open,11,2025-02-22,15252,A
43723,1254,view_product,42,2025-09-01,15269,B
43724,1946,app_open,87,2025-11-15,16975,A
43725,3569,app_open,119,2025-08-16,4872,B
43726,2244,purchase,153,2025-06-08,4183,B
43727,1513,view_product,51,2025-05-20,5813,B
43728,3512,purchase,119,2025-05-15,5166,B
43729,4264,add_to_cart,161,2025-05-13,13338,B
43730,3510,purchase,42,2025-07-22,1891,A
43731,574,app_open,1,2025-09-19,8254,A
43732,223,app_open,48,2025-08-26,2568,B
43733,2220,app_open,166,2025-12-29,18641,A
43734,1543,app_open,131,2025-07-24,1588,B
43735,691,app_open,164,2025-02-05,7514,B
43736,1230,view_product,85,2025-05-04,16709,A
43737,4490,app_open,61,2025-06-06,1027,B
43738,840,purchase,157,2025-02-09,14673,A
43739,329,add_to_cart,146,2025-12-04,11335,B
43740,150,app_open,32,2025-11-09,19694,A
43741,3913,view_product,175,2025-05-24,3181,B
43742,2230,add_to_cart,80,2025-12-30,4216,A
43743,4847,app_open,185,2025-08-11,8742,A
43744,2698,app_open,152,2025-07-09,364,A
43745,1944,view_product,22,2025-11-28,18921,B
43746,528,app_open,184,2025-05-21,12932,B
43747,83,view_product,163,2025-01-23,7642,A
43748,3250,view_product,2,2025-01-30,12802,A
43749,2054,add_to_cart,31,2025-11-27,5060,A
43750,2171,view_product,37,2025-04-20,2843,A
43751,375,view_product,142,2025-08-13,9605,A
43752,3814,app_open,44,2025-07-10,17118,A
43753,4118,add_to_cart,133,2025-01-09,5012,B
43754,2142,view_product,38,2025-02-05,1073,B
43755,4880,view_product,133,2025-07-21,3140,A
43756,419,app_open,180,2025-03-14,13836,A
43757,4037,add_to_cart,98,2025-11-19,6336,A
43758,3888,app_open,13,2025-02-24,15442,A
43759,1051,app_open,182,2025-08-25,10045,B
43760,4689,app_open,52,2025-04-16,9431,B
43761,3921,app_open,68,2025-12-27,2862,B
43762,4437,app_open,141,2025-08-31,18032,A
43763,2826,app_open,116,2025-11-11,18666,B
43764,250,view_product,180,2025-08-09,15580,B
43765,367,view_product,75,2025-06-02,17781,B
43766,1807,app_open,135,2025-01-09,2262,A
43767,3559,add_to_cart,82,2025-12-10,12050,A
43768,2737,app_open,8,2025-04-18,10616,B
43769,1598,purchase,82,2025-02-21,6349,B
43770,2711,app_open,149,2025-01-10,1283,B
43771,2613,purchase,144,2025-06-23,4655,B
43772,3788,app_open,85,2025-06-24,1617,A
43773,2111,view_product,136,2025-02-12,16871,B
43774,3811,view_product,164,2025-10-22,661,A
43775,2633,app_open,196,2025-08-27,5507,B
43776,2518,app_open,94,2025-11-27,19408,A
43777,279,view_product,20,2025-01-15,10057,A
43778,1289,app_open,108,2025-10-07,16390,B
43779,4765,purchase,89,2025-01-30,19159,A
43780,1082,app_open,18,2025-09-20,13756,B
43781,3820,view_product,195,2025-05-16,9917,B
43782,169,view_product,98,2025-03-06,16320,A
43783,2349,view_product,153,2025-06-12,14942,B
43784,4764,app_open,178,2025-08-04,9265,B
43785,2188,view_product,136,2025-08-24,1911,B
43786,2974,view_product,7,2025-11-14,10752,A
43787,3441,app_open,184,2025-07-10,19857,B
43788,3459,app_open,142,2025-07-17,10585,A
43789,3050,app_open,121,2025-06-13,10553,A
43790,1306,app_open,147,2025-12-03,14172,B
